	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
45060	1236296540160999425	2020-03-07 14:23:59	Time to prepare for those communities hit by @CoronavirusinSA @DrZweliMkhize  @Our_DA @WHOSouthAfrica	CoronaVirusinSA	South Africa	False	{u'user_mentions': [{u'id': 946829657650888706, u'indices': [45, 61], u'id_str': u'946829657650888706', u'screen_name': u'CoronavirusinSA', u'name': u'CoronaVirusinSA'}, {u'id': 844486678324658176, u'indices': [62, 76], u'id_str': u'844486678324658176', u'screen_name': u'DrZweliMkhize', u'name': u'Dr Zweli Mkhize'}, {u'id': 23594033, u'indices': [78, 85], u'id_str': u'23594033', u'screen_name': u'Our_DA', u'name': u'Democratic Alliance'}, {u'id': 1057058808772640769, u'indices': [86, 101], u'id_str': u'1057058808772640769', u'screen_name': u'WHOSouthAfrica', u'name': u'WHO South Africa'}], u'symbols': [], u'hashtags': [], u'urls': []}	0	Each week fundraising for area particularly hard hit area by #coronavirus. This week: West Seattle Food Bank. If you can, pls help those w/o resources access food &amp; socially distance. Includes a mobile food bank &amp; home delivery service. Link in bio also https://t.co/FTaBQq8TKa
45105	1236296848253636608	2020-03-07 14:25:12	RT @Helenhs: #COVID19 ISN’T BEING CONTAINED!   CONTAINED means we’ve identified a finite number of cases &amp; have them confined, so it can’t…	William Shifflette	Georgia, USA	False	{u'user_mentions': [{u'id': 17490707, u'indices': [3, 11], u'id_str': u'17490707', u'screen_name': u'Helenhs', u'name': u'ProfHelen'}], u'symbols': [], u'hashtags': [{u'indices': [13, 21], u'text': u'COVID19'}], u'urls': []}	1	ME: Why didn't they [send out #coronavirus tests and prepare hospitals] while it was contained? Get ahead of it?   @KellyannePolls: It is being contained. And, do you not think it's being contained?  MORE: https://t.co/EDtr5CEyFR https://t.co/CuqXMjsESP
45121	1236296908521590785	2020-03-07 14:25:26	RT @WHO: Be Safe from #COVID19: 1⃣ Frequently clean 👐 by using alcohol-based rub or 🧼&amp; 💦 2⃣ When coughing &amp; sneezing 🤧 cover 👄 &amp; 👃🏻 with fl…	𝐉𝐨𝐝𝐢.	None	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [22, 30], u'text': u'COVID19'}], u'urls': []}	1	
45171	1236297191280574471	2020-03-07 14:26:34	RT @SaltLakeHealth: 10 Things You Can Do NOW to Prepare for COVID-19 Treat your immune system well: 1) Get appropriate sleep. 2) Eat nutrit…	Aaron Gonzalez	Ropesville, TX	False	{u'user_mentions': [{u'id': 16633440, u'indices': [3, 18], u'id_str': u'16633440', u'screen_name': u'SaltLakeHealth', u'name': u'Salt Lake Health'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
45187	1236297299992539136	2020-03-07 14:27:00	RT @WHO: Be Safe from #COVID19: 1⃣ Frequently clean 👐 by using alcohol-based rub or 🧼&amp; 💦 2⃣ When coughing &amp; sneezing 🤧 cover 👄 &amp; 👃🏻 with fl…	Melody Brown Burkins PhD	Thetford, Vermont	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [22, 30], u'text': u'COVID19'}], u'urls': []}	1	
45217	1236297443479826439	2020-03-07 14:27:34	Great and useful observations here on #covid19	Diane Umansky	NYC	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [{u'indices': [38, 46], u'text': u'covid19'}], u'urls': []}	0	One of the best things I’ve read on #COVID19 — @juliaoftoronto interview with Bruce Aylward of @who. Sobering, and clear on what we need to prepare for. https://t.co/98gSmDWjB1
45295	1236297849945677824	2020-03-07 14:29:11	RT @SoulBlossom_Wen: As we watch the #coronavirus nightmare unfold, especially as the Trump Administration closed down the pandemic respons…	marion davidson	None	False	{u'user_mentions': [{u'id': 51103551, u'indices': [3, 19], u'id_str': u'51103551', u'screen_name': u'SoulBlossom_Wen', u'name': u'RevWendy'}], u'symbols': [], u'hashtags': [{u'indices': [37, 49], u'text': u'coronavirus'}], u'urls': []}	1	
45527	1236299019057586178	2020-03-07 14:33:50	NBA players seeking advice on how to play without fans are asking WNBA players.  :: accepts trophy for being 10,000th peson to make this joke :: https://t.co/Q2rmrDP5xe	Scam Likely III	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/5VxqlBYPrT', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236299019057586178', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
45562	1236299219658407941	2020-03-07 14:34:37	RT @jtLOL: If the coronavirus has taught us anything it's that when people think they might die of a deadly disease, they're possessed of a…	KateH🍀	NorCal	False	"{u'user_mentions': [{u'id': 11203972, u'indices': [3, 9], u'id_str': u'11203972', u'screen_name': u'jtLOL', u'name': u""It's still 2016 apparently""}], u'symbols': [], u'hashtags': [], u'urls': []}"	1	
45592	1236299422176346112	2020-03-07 14:35:26	RT @WHO: Be Safe from #COVID19: 1⃣ Frequently clean 👐 by using alcohol-based rub or 🧼&amp; 💦 2⃣ When coughing &amp; sneezing 🤧 cover 👄 &amp; 👃🏻 with fl…	Paula F 💚❤🇱🇷	Mountains in WNC USA	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [22, 30], u'text': u'COVID19'}], u'urls': []}	1	
45612	1236299563603881985	2020-03-07 14:35:59	RT @DanRather: We had weeks of warning. Weeks to prepare. Excuse my language, but this is completely unacceptable. Where the hell are the c…	Bedda the Saint	On a Beach somewhere...	False	{u'user_mentions': [{u'id': 36711022, u'indices': [3, 13], u'id_str': u'36711022', u'screen_name': u'DanRather', u'name': u'Dan Rather'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
45647	1236299744588091392	2020-03-07 14:36:43	RT @FireChiefReid: WONDERING HOW TO PREPARE FOR #COVID19?   Here’s the Public Health Agency Canada info sheet on how to be prepared.  For m…	💧Bprophetable ⧖	active locally globally	False	{u'user_mentions': [{u'id': 731537303601053697, u'indices': [3, 17], u'id_str': u'731537303601053697', u'screen_name': u'FireChiefReid', u'name': u'Fire Chief Darrell Reid'}], u'symbols': [], u'hashtags': [{u'indices': [48, 56], u'text': u'COVID19'}], u'urls': []}	1	
45692	1236300005952180224	2020-03-07 14:37:45	RT @newscientist: Coronavirus: What you need to know to prepare for a #covid19 pandemic https://t.co/PuxTKokXNQ https://t.co/foxuPzMSko	Lau 🦇	None	False	{u'user_mentions': [{u'id': 19658826, u'indices': [3, 16], u'id_str': u'19658826', u'screen_name': u'newscientist', u'name': u'New Scientist'}], u'symbols': [], u'hashtags': [{u'indices': [70, 78], u'text': u'covid19'}], u'urls': [{u'url': u'https://t.co/PuxTKokXNQ', u'indices': [88, 111], u'expanded_url': u'http://bit.ly/2PSSNmm', u'display_url': u'bit.ly/2PSSNmm'}], u'media': [{u'source_user_id': 19658826, u'source_status_id_str': u'1236230735939461120', u'expanded_url': u'https://twitter.com/newscientist/status/1236230735939461120/photo/1', u'display_url': u'pic.twitter.com/foxuPzMSko', u'url': u'https://t.co/foxuPzMSko', u'media_url_https': u'https://pbs.twimg.com/media/ESf5TWYXcAAw_eO.jpg', u'source_user_id_str': u'19658826', u'source_status_id': 1236230735939461120, u'id_str': u'1236230733557100544', u'sizes': {u'large': {u'h': 800, u'resize': u'fit', u'w': 1200}, u'small': {u'h': 453, u'resize': u'fit', u'w': 680}, u'medium': {u'h': 800, u'resize': u'fit', u'w': 1200}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [112, 135], u'type': u'photo', u'id': 1236230733557100544, u'media_url': u'http://pbs.twimg.com/media/ESf5TWYXcAAw_eO.jpg'}]}	1	
45886	1236301154772045829	2020-03-07 14:42:19	RT @Komei365TKO: China: hey world, prepare for the virus because an outbreak is likely to happen  World: haha bat eater deserves it, commun…	Abolish the CIA, prisons, & America	PVD	False	{u'user_mentions': [{u'id': 858822569071452162, u'indices': [3, 15], u'id_str': u'858822569071452162', u'screen_name': u'Komei365TKO', u'name': u'Ko\u9053\u7406\U0001f648\U0001f649\U0001f64a'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
45997	1236301909419589633	2020-03-07 14:45:19	@Erinfor4B02 I tried counting the number of times I touched my face during a half-hour long virus-prep meeting yesterday, ticking a piece of paper each time...  38 times!! How is that even possible across 30 minutes?	Jeff	None	False	{u'user_mentions': [{u'id': 1012044273364226050, u'indices': [0, 12], u'id_str': u'1012044273364226050', u'screen_name': u'Erinfor4B02', u'name': u'Erin Palmer \U0001f54a'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/XfTggr6tAC', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236301909419589633', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
46021	1236302022787252226	2020-03-07 14:45:46	RT @businessinsider: 'We're gearing up for something extremely significant': Top hospitals across the US told us how they're preparing for…	Raji	None	False	{u'user_mentions': [{u'id': 20562637, u'indices': [3, 19], u'id_str': u'20562637', u'screen_name': u'businessinsider', u'name': u'Business Insider'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46074	1236302363591421952	2020-03-07 14:47:07	RT @PepperJon1: Tacha knows the cure to Coronavirus in Nigeria.  But Nigerians are not ready to pin the Tridents🔱 on their foreheads as a s…	Pretty Jessy 🔱🔱	Lagos 	False	{u'user_mentions': [{u'id': 1119730603069444096, u'indices': [3, 14], u'id_str': u'1119730603069444096', u'screen_name': u'PepperJon1', u'name': u'Mechanic Johnny\U0001f531'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46159	1236302939570032641	2020-03-07 14:49:24	RT @chrislhayes: Almost two weeks ago Dr. Messonier said that containment would fail and inevitably the virus would spread and we should al…	Bridget Komoromi	None	False	{u'user_mentions': [{u'id': 4207961, u'indices': [3, 15], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46204	1236303252922281984	2020-03-07 14:50:39	RT @FSB_NI: Great chat with @CllrMichaelLong about business preparation in light of the Coronavirus. #APNI2020 https://t.co/tmO3pgY5iq	Alliance Party	None	True	{u'user_mentions': [{u'id': 257025657, u'indices': [3, 10], u'id_str': u'257025657', u'screen_name': u'FSB_NI', u'name': u'FSB Northern Ireland'}, {u'id': 3517220962, u'indices': [28, 44], u'id_str': u'3517220962', u'screen_name': u'CllrMichaelLong', u'name': u'Michael Long'}], u'symbols': [], u'hashtags': [{u'indices': [101, 110], u'text': u'APNI2020'}], u'urls': [], u'media': [{u'source_user_id': 257025657, u'source_status_id_str': u'1236296700848979968', u'expanded_url': u'https://twitter.com/FSB_NI/status/1236296700848979968/photo/1', u'display_url': u'pic.twitter.com/tmO3pgY5iq', u'url': u'https://t.co/tmO3pgY5iq', u'media_url_https': u'https://pbs.twimg.com/media/ESg1SxMWsAIs5n8.jpg', u'source_user_id_str': u'257025657', u'source_status_id': 1236296700848979968, u'id_str': u'1236296694272274434', u'sizes': {u'small': {u'h': 606, u'resize': u'fit', u'w': 680}, u'large': {u'h': 1824, u'resize': u'fit', u'w': 2048}, u'medium': {u'h': 1069, u'resize': u'fit', u'w': 1200}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [111, 134], u'type': u'photo', u'id': 1236296694272274434, u'media_url': u'http://pbs.twimg.com/media/ESg1SxMWsAIs5n8.jpg'}]}	1	
46233	1236303477829230592	2020-03-07 14:51:33	RT @chrislhayes: IT IS NOT BEING CONTAINED	Roger K	None	False	{u'user_mentions': [{u'id': 4207961, u'indices': [3, 15], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	ME: Why didn't they [send out #coronavirus tests and prepare hospitals] while it was contained? Get ahead of it?   @KellyannePolls: It is being contained. And, do you not think it's being contained?  MORE: https://t.co/EDtr5CEyFR https://t.co/CuqXMjsESP
46280	1236303824027103232	2020-03-07 14:52:55	RT @TrueAnonPod: To put it in perspective—that’s 80,000 more Americans than died in WW2. The US governments response to this has been absol…	cs_office legend	None	False	{u'user_mentions': [{u'id': 1151947743188774912, u'indices': [3, 15], u'id_str': u'1151947743188774912', u'screen_name': u'TrueAnonPod', u'name': u'TrueAnon Pod'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	A leaked presentation reveals the document US hospitals are using to prepare for a major coronavirus outbreak. It estimates 96 million US coronavirus cases and 480,000 deaths. https://t.co/EPbufHAx5J
46478	1236305041574825984	2020-03-07 14:57:46	RT @WHO: Be Safe from #COVID19: 1⃣ Frequently clean 👐 by using alcohol-based rub or 🧼&amp; 💦 2⃣ When coughing &amp; sneezing 🤧 cover 👄 &amp; 👃🏻 with fl…	✨❡รωα૨เเ❡✨⛇รเ๔ђєคгt⛇	India	False	{u'user_mentions': [{u'id': 14499829, u'indices': [3, 7], u'id_str': u'14499829', u'screen_name': u'WHO', u'name': u'World Health Organization (WHO)'}], u'symbols': [], u'hashtags': [{u'indices': [22, 30], u'text': u'COVID19'}], u'urls': []}	1	
46508	1236305262589497344	2020-03-07 14:58:38	RT @djrothkopf: Time for a verdict:Thus far, in the first real major crisis of his presidency that he did not himself create, Trump has bee…	Rich	Garden State of Mind	False	{u'user_mentions': [{u'id': 402888514, u'indices': [3, 14], u'id_str': u'402888514', u'screen_name': u'djrothkopf', u'name': u'David Rothkopf'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46597	1236305934928023553	2020-03-07 15:01:18	RT @stephenfry: The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID1…	Gerard Quinn	None	False	{u'user_mentions': [{u'id': 15439395, u'indices': [3, 14], u'id_str': u'15439395', u'screen_name': u'stephenfry', u'name': u'Stephen Fry'}], u'symbols': [], u'hashtags': [{u'indices': [20, 32], u'text': u'Coronavirus'}], u'urls': []}	1	
46671	1236306433110663168	2020-03-07 15:03:17	RT @DanRather: We had weeks of warning. Weeks to prepare. Excuse my language, but this is completely unacceptable. Where the hell are the c…	Ron Baggett	Indiana	False	{u'user_mentions': [{u'id': 36711022, u'indices': [3, 13], u'id_str': u'36711022', u'screen_name': u'DanRather', u'name': u'Dan Rather'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46750	1236306895331307522	2020-03-07 15:05:07	"RT @MSNBC: .@chrislhayes: ""We have had three months to prepare for the coronavirus to come to the US since the outbreak started in Wuhan, C…"	DCMothership	Virginia, USA	False	{u'user_mentions': [{u'id': 2836421, u'indices': [3, 9], u'id_str': u'2836421', u'screen_name': u'MSNBC', u'name': u'MSNBC'}, {u'id': 4207961, u'indices': [12, 24], u'id_str': u'4207961', u'screen_name': u'chrislhayes', u'name': u'Chris Hayes'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46770	1236306987492741120	2020-03-07 15:05:29	RT @BrandonBeckham_: @realDonaldTrump @HHSGov @SecAzar @VP 🇺🇸 President @realDonaldTrump has no higher priority than the health, safety &amp; w…	joseph cotton	Houston Texas	False	{u'user_mentions': [{u'id': 338473859, u'indices': [3, 19], u'id_str': u'338473859', u'screen_name': u'BrandonBeckham_', u'name': u'\u2600\ufe0fBrandon Beckham, Esq.'}, {u'id': 25073877, u'indices': [21, 37], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}, {u'id': 44783853, u'indices': [38, 45], u'id_str': u'44783853', u'screen_name': u'HHSGov', u'name': u'HHS.gov'}, {u'id': 956283913835614208, u'indices': [46, 54], u'id_str': u'956283913835614208', u'screen_name': u'SecAzar', u'name': u'Secretary Alex Azar'}, {u'id': 818910970567344128, u'indices': [55, 58], u'id_str': u'818910970567344128', u'screen_name': u'VP', u'name': u'Vice President Mike Pence'}, {u'id': 25073877, u'indices': [72, 88], u'id_str': u'25073877', u'screen_name': u'realDonaldTrump', u'name': u'Donald J. Trump'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
46831	1236307245346021376	2020-03-07 15:06:31	We got a whole idiot as president but oh don’t forget Hillary’s emails! Ready to vote this guy out of office.	Yogirlmlou	Belton, TX	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	Lord save us from this clown who thinks a national medical emergency is about him: “People are really surprised I understand this stuff,” he said. “Every one of these doctors said, ‘How do you know so much about this?’ Maybe I have a natural ability.” https://t.co/kJ7ujWErgf
47026	1236308052413829120	2020-03-07 15:09:43	RT @FluTrackers: A Must Read!   CDC - People at Higher Risk for COVID-19 Complications What to do if you are at higher risk:  Stay at home…	B N Sullivan, PhD	Colorado, USA	False	{u'user_mentions': [{u'id': 19087092, u'indices': [3, 15], u'id_str': u'19087092', u'screen_name': u'FluTrackers', u'name': u'FluTrackers.com'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
